"id","horizon","category","compound","peak_area"
31,"L horizon","Carbohydrate","Acetic acid",2746620
31,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",5572336
31,"L horizon","Carbohydrate","Levoglucosan",34300575
31,"L horizon","Carbohydrate","Butanedial",205905
31,"L horizon","Carbohydrate","Butyraldehyde",7608232
31,"L horizon","Carbohydrate","Dianhydrorhamnose",1338970
31,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",135472
31,"L horizon","Carbohydrate","Furfural",2221152
31,"L horizon","Carbohydrate","Levoglucosenone and Maltol",975136
31,"L horizon","Carbohydrate","Levosugars1",4567293
31,"L horizon","Carbohydrate","Levosugars2",13409045
31,"L horizon","Carbohydrate","Levosugars3",779284
31,"L horizon","Aliphatic deriv.","n-fatty acid",224114
31,"L horizon","Aliphatic deriv.","n-fatty acid",363001
31,"L horizon","Others","Phytadiene1",181323
31,"L horizon","Others","Phytadiene3",118021
31,"L horizon","Others","Prist-1-ene",312557
31,"L horizon","CO2","Carbon dioxide",51079115
31,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",11580638
31,"L horizon","G-lignin","Apocynin",7497915
31,"L horizon","G-lignin","Coniferaldehyde",3192751
31,"L horizon","G-lignin","Coniferyl alcohol trans",1838071
31,"L horizon","G-lignin","Creosol",11425683
31,"L horizon","G-lignin","Dihydroconiferyl alcohol",2064007
31,"L horizon","G-lignin","Phenol, 2-methoxy-",13001009
31,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",1624031
31,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",2047565
31,"L horizon","G-lignin","Trans-Isoeugenol",7455033
31,"L horizon","G-lignin","Vanillin",6735847
31,"L horizon","G-lignin","Propioguaiacone",3777943
31,"L horizon","Aliphatic deriv.","Ketone",507771
31,"L horizon","Aliphatic deriv.","Ketone",98404
31,"L horizon","Aliphatic deriv.","n-alkane",114539
31,"L horizon","Aliphatic deriv.","n-alkane",188580
31,"L horizon","Aliphatic deriv.","n-alkane",276423
31,"L horizon","Aliphatic deriv.","n-alkane",182993
31,"L horizon","Aliphatic deriv.","n-alkane",63306
31,"L horizon","Aliphatic deriv.","n-alkane",248398
31,"L horizon","Aliphatic deriv.","n-alkane",154217
31,"L horizon","Aliphatic deriv.","n-alkane",80733
31,"L horizon","Aliphatic deriv.","n-alkene",198205
31,"L horizon","Aliphatic deriv.","n-alkene",438225
31,"L horizon","Aliphatic deriv.","n-alkene",781942
31,"L horizon","Aliphatic deriv.","n-alkene",365009
31,"L horizon","Aliphatic deriv.","n-alkene",373954
31,"L horizon","Aliphatic deriv.","n-alkene",668463
31,"L horizon","Aliphatic deriv.","n-alkene",608637
31,"L horizon","Aliphatic deriv.","n-alkene",373921
31,"L horizon","Aliphatic deriv.","n-alkene",213199
31,"L horizon","Aliphatic deriv.","n-alkene",157252
31,"L horizon","Aliphatic deriv.","n-alkene",394660
31,"L horizon","N-compound","Cyclo (Pro-Pro)",502380
31,"L horizon","N-compound","Cyclo (Leu-Pro)",85348
31,"L horizon","N-compound","Diketodipyrrole",166599
31,"L horizon","N-compound","Pyridine, 4-methyl-",46009
31,"L horizon","Phenol","4-vinyl-phenol",2311307
31,"L horizon","Phenol","Phenol",664900
31,"L horizon","Phenol","Phenol, 3-methyl-",2185810
31,"L horizon","S-lignin","4-methyl-syringol",62514
31,"L horizon","S-lignin","4-vinyl-syringol",631791
31,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",145301
31,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",82594
31,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",79463
31,"L horizon","S-lignin","Syringyl acetone",33060
31,"L horizon","Others","Beta-Sitosterol",967688
31,"L horizon","Others","Stigmast-4-en-3-one",153295
31,"L horizon","Others","Stigmastan-3,5-diene",673323
31,"L horizon","Unknown","Unknown",101794008
31,"L horizon","Others","Gamma-Tocopherol",200046
31,"L horizon","Others","Vitamin E",324934
32,"L horizon","Aromatic deriv.","Benzaldehyde",230659
32,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",139720
32,"L horizon","Aromatic deriv.","Ethylbenzene",335385
32,"L horizon","Aromatic deriv.","Styrene",317032
32,"L horizon","Aromatic deriv.","Toluene",925977
32,"L horizon","Carbohydrate","2H-Furan-3-one",2231592
32,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",322892
32,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1063528
32,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",2031991
32,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",621953
32,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",213741
32,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1128877
32,"L horizon","Carbohydrate","2-Furanmethanol",196038
32,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",804672
32,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",928977
32,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1815958
32,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",326236
32,"L horizon","Carbohydrate","2(5H)-Furanone",507892
32,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",270355
32,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",353205
32,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",732913
32,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",3284143
32,"L horizon","Carbohydrate","Acetic acid",4814085
32,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",5167062
32,"L horizon","Carbohydrate","Levoglucosan",53501817
32,"L horizon","Carbohydrate","Butanedial",276234
32,"L horizon","Carbohydrate","Butyraldehyde",11159451
32,"L horizon","Carbohydrate","Dianhydrorhamnose",2452317
32,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",207237
32,"L horizon","Carbohydrate","Furfural",2337997
32,"L horizon","Carbohydrate","Levoglucosenone and Maltol",1525079
32,"L horizon","Carbohydrate","Levosugars1",10618671
32,"L horizon","Carbohydrate","Levosugars2",25757519
32,"L horizon","Carbohydrate","Levosugars3",2579388
32,"L horizon","Aliphatic deriv.","n-fatty acid",355485
32,"L horizon","Aliphatic deriv.","n-fatty acid",521045
32,"L horizon","Others","Phytadiene1",358364
32,"L horizon","Others","Phytadiene3",133617
32,"L horizon","Others","Prist-1-ene",339365
32,"L horizon","CO2","Carbon dioxide",77973567
32,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",8444886
32,"L horizon","G-lignin","Apocynin",6546185
32,"L horizon","G-lignin","Coniferaldehyde",1384521
32,"L horizon","G-lignin","Coniferyl alcohol trans",1061574
32,"L horizon","G-lignin","Creosol",7872903
32,"L horizon","G-lignin","Dihydroconiferyl alcohol",998730
32,"L horizon","G-lignin","Phenol, 2-methoxy-",11897061
32,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",1044334
32,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1760317
32,"L horizon","G-lignin","Trans-Isoeugenol",5259127
32,"L horizon","G-lignin","Vanillin",4751966
32,"L horizon","G-lignin","Propioguaiacone",3481947
32,"L horizon","Aliphatic deriv.","Ketone",191909
32,"L horizon","Aliphatic deriv.","Ketone",374254
32,"L horizon","Aliphatic deriv.","n-alkane",283097
32,"L horizon","Aliphatic deriv.","n-alkane",198198
32,"L horizon","Aliphatic deriv.","n-alkane",371426
32,"L horizon","Aliphatic deriv.","n-alkane",339999
32,"L horizon","Aliphatic deriv.","n-alkane",119261
32,"L horizon","Aliphatic deriv.","n-alkane",599969
32,"L horizon","Aliphatic deriv.","n-alkane",280394
32,"L horizon","Aliphatic deriv.","n-alkane",221390
32,"L horizon","Aliphatic deriv.","n-alkene",242625
32,"L horizon","Aliphatic deriv.","n-alkene",640339
32,"L horizon","Aliphatic deriv.","n-alkene",703556
32,"L horizon","Aliphatic deriv.","n-alkene",578631
32,"L horizon","Aliphatic deriv.","n-alkene",495258
32,"L horizon","Aliphatic deriv.","n-alkene",612121
32,"L horizon","Aliphatic deriv.","n-alkene",813859
32,"L horizon","Aliphatic deriv.","n-alkene",714689
32,"L horizon","Aliphatic deriv.","n-alkene",156315
32,"L horizon","Aliphatic deriv.","n-alkene",323297
32,"L horizon","Aliphatic deriv.","n-alkene",1201313
32,"L horizon","N-compound","Cyclo (Pro-Pro)",563662
32,"L horizon","N-compound","Cyclo (Leu-Pro)",121166
32,"L horizon","N-compound","Diketodipyrrole",202665
32,"L horizon","N-compound","Pyridine, 4-methyl-",107841
32,"L horizon","Phenol","4-vinyl-phenol",4876920
32,"L horizon","Phenol","Phenol",1348077
32,"L horizon","Phenol","Phenol, 3-methyl-",4245590
32,"L horizon","S-lignin","4-methyl-syringol",213459
32,"L horizon","S-lignin","4-vinyl-syringol",780118
32,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",246324
32,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",345349
32,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",154245
32,"L horizon","S-lignin","Syringyl acetone",95792
32,"L horizon","Others","Beta-Sitosterol",1760646
32,"L horizon","Others","Stigmast-4-en-3-one",193702
32,"L horizon","Others","Stigmastan-3,5-diene",1029891
32,"L horizon","Unknown","Unknown",138229625
32,"L horizon","Others","Gamma-Tocopherol",172860
32,"L horizon","Others","Vitamin E",475118
33,"L horizon","Aromatic deriv.","Benzaldehyde",155541
33,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",150807
33,"L horizon","Aromatic deriv.","Ethylbenzene",655780
33,"L horizon","Aromatic deriv.","Styrene",274863
33,"L horizon","Aromatic deriv.","Toluene",1226427
33,"L horizon","Carbohydrate","2H-Furan-3-one",3421973
33,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",381894
33,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1476902
33,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",12142932
33,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",1010969
33,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",262837
33,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1751858
33,"L horizon","Carbohydrate","2-Furanmethanol",223459
33,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",764195
33,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1289121
33,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2483805
33,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",491654
33,"L horizon","Carbohydrate","2(5H)-Furanone",702945
33,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",406101
33,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",569385
33,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",944917
33,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",4035181
33,"L horizon","Carbohydrate","Acetic acid",6064781
33,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",7234192
33,"L horizon","Carbohydrate","Levoglucosan",63294082
33,"L horizon","Carbohydrate","Butanedial",294560
33,"L horizon","Carbohydrate","Butyraldehyde",13266052
33,"L horizon","Carbohydrate","Dianhydrorhamnose",3025321
33,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",311515
33,"L horizon","Carbohydrate","Furfural",4207970
33,"L horizon","Carbohydrate","Levoglucosenone and Maltol",3843628
33,"L horizon","Carbohydrate","Levosugars1",11012621
33,"L horizon","Carbohydrate","Levosugars2",29356446
33,"L horizon","Carbohydrate","Levosugars3",4511625
33,"L horizon","Aliphatic deriv.","n-fatty acid",1223544
33,"L horizon","Aliphatic deriv.","n-fatty acid",1613375
33,"L horizon","Others","Phytadiene1",691247
33,"L horizon","Others","Phytadiene3",276931
33,"L horizon","Others","Prist-1-ene",776142
33,"L horizon","CO2","Carbon dioxide",95635264
33,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",7647496
33,"L horizon","G-lignin","Apocynin",4440251
33,"L horizon","G-lignin","Coniferaldehyde",734053
33,"L horizon","G-lignin","Coniferyl alcohol trans",775034
33,"L horizon","G-lignin","Creosol",5012749
33,"L horizon","G-lignin","Dihydroconiferyl alcohol",821534
33,"L horizon","G-lignin","Phenol, 2-methoxy-",9393295
33,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",800714
33,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1274745
33,"L horizon","G-lignin","Trans-Isoeugenol",3795141
33,"L horizon","G-lignin","Vanillin",2725053
33,"L horizon","G-lignin","Propioguaiacone",2726249
33,"L horizon","Aliphatic deriv.","Ketone",568955
33,"L horizon","Aliphatic deriv.","Ketone",690932
33,"L horizon","Aliphatic deriv.","n-alkane",546939
33,"L horizon","Aliphatic deriv.","n-alkane",417854
33,"L horizon","Aliphatic deriv.","n-alkane",659200
33,"L horizon","Aliphatic deriv.","n-alkane",489881
33,"L horizon","Aliphatic deriv.","n-alkane",171246
33,"L horizon","Aliphatic deriv.","n-alkane",1173409
33,"L horizon","Aliphatic deriv.","n-alkane",361933
33,"L horizon","Aliphatic deriv.","n-alkane",317633
33,"L horizon","Aliphatic deriv.","n-alkene",560639
33,"L horizon","Aliphatic deriv.","n-alkene",861962
33,"L horizon","Aliphatic deriv.","n-alkene",805229
33,"L horizon","Aliphatic deriv.","n-alkene",1167795
33,"L horizon","Aliphatic deriv.","n-alkene",998695
33,"L horizon","Aliphatic deriv.","n-alkene",1361082
33,"L horizon","Aliphatic deriv.","n-alkene",1222057
33,"L horizon","Aliphatic deriv.","n-alkene",1336323
33,"L horizon","Aliphatic deriv.","n-alkene",186374
33,"L horizon","Aliphatic deriv.","n-alkene",386573
33,"L horizon","Aliphatic deriv.","n-alkene",1868106
33,"L horizon","N-compound","Cyclo (Pro-Pro)",788951
33,"L horizon","N-compound","Cyclo (Leu-Pro)",209611
33,"L horizon","N-compound","Diketodipyrrole",348206
33,"L horizon","N-compound","Pyridine, 4-methyl-",123517
33,"L horizon","Phenol","4-vinyl-phenol",5636611
33,"L horizon","Phenol","Phenol",1917411
33,"L horizon","Phenol","Phenol, 3-methyl-",3683829
33,"L horizon","S-lignin","4-methyl-syringol",418090
33,"L horizon","S-lignin","4-vinyl-syringol",1289999
33,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",422397
33,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",553762
33,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",433545
33,"L horizon","S-lignin","Syringyl acetone",174995
33,"L horizon","Others","Beta-Sitosterol",3223616
33,"L horizon","Others","Stigmast-4-en-3-one",286676
33,"L horizon","Others","Stigmastan-3,5-diene",1683252
33,"L horizon","Unknown","Unknown",175640559
33,"L horizon","Others","Gamma-Tocopherol",525513
33,"L horizon","Others","Vitamin E",1127533
34,"L horizon","Aromatic deriv.","Benzaldehyde",115122
34,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",103355
34,"L horizon","Aromatic deriv.","Ethylbenzene",335557
34,"L horizon","Aromatic deriv.","Styrene",200170
34,"L horizon","Aromatic deriv.","Toluene",845173
34,"L horizon","Carbohydrate","2H-Furan-3-one",2109827
34,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",277527
34,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",905218
34,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",1679811
34,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",605897
34,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",170916
34,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1232199
34,"L horizon","Carbohydrate","2-Furanmethanol",136652
34,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",516071
34,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",726764
34,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1731154
34,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",324382
34,"L horizon","Carbohydrate","2(5H)-Furanone",461230
34,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",268757
34,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",346450
34,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",573302
34,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",2990471
34,"L horizon","Carbohydrate","Acetic acid",4423107
34,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",4681988
34,"L horizon","Carbohydrate","Levoglucosan",48742428
34,"L horizon","Carbohydrate","Butanedial",173517
34,"L horizon","Carbohydrate","Butyraldehyde",9387718
34,"L horizon","Carbohydrate","Dianhydrorhamnose",2042027
34,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",216362
34,"L horizon","Carbohydrate","Furfural",2670036
34,"L horizon","Carbohydrate","Levoglucosenone and Maltol",2342807
34,"L horizon","Carbohydrate","Levosugars1",6981224
34,"L horizon","Carbohydrate","Levosugars2",19893584
34,"L horizon","Carbohydrate","Levosugars3",2660993
34,"L horizon","Aliphatic deriv.","n-fatty acid",635608
34,"L horizon","Aliphatic deriv.","n-fatty acid",734648
34,"L horizon","Others","Phytadiene1",466937
34,"L horizon","Others","Phytadiene3",165347
34,"L horizon","Others","Prist-1-ene",595984
34,"L horizon","CO2","Carbon dioxide",76104423
34,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",5778141
34,"L horizon","G-lignin","Apocynin",2882572
34,"L horizon","G-lignin","Coniferaldehyde",624493
34,"L horizon","G-lignin","Coniferyl alcohol trans",594312
34,"L horizon","G-lignin","Creosol",3752895
34,"L horizon","G-lignin","Dihydroconiferyl alcohol",691883
34,"L horizon","G-lignin","Phenol, 2-methoxy-",5605253
34,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",606167
34,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1050658
34,"L horizon","G-lignin","Trans-Isoeugenol",2845891
34,"L horizon","G-lignin","Vanillin",1917107
34,"L horizon","G-lignin","Propioguaiacone",1629479
34,"L horizon","Aliphatic deriv.","Ketone",306285
34,"L horizon","Aliphatic deriv.","Ketone",1307558
34,"L horizon","Aliphatic deriv.","n-alkane",407405
34,"L horizon","Aliphatic deriv.","n-alkane",361656
34,"L horizon","Aliphatic deriv.","n-alkane",504243
34,"L horizon","Aliphatic deriv.","n-alkane",373247
34,"L horizon","Aliphatic deriv.","n-alkane",315826
34,"L horizon","Aliphatic deriv.","n-alkane",1886424
34,"L horizon","Aliphatic deriv.","n-alkane",617632
34,"L horizon","Aliphatic deriv.","n-alkane",180577
34,"L horizon","Aliphatic deriv.","n-alkene",471029
34,"L horizon","Aliphatic deriv.","n-alkene",621507
34,"L horizon","Aliphatic deriv.","n-alkene",614880
34,"L horizon","Aliphatic deriv.","n-alkene",625920
34,"L horizon","Aliphatic deriv.","n-alkene",700654
34,"L horizon","Aliphatic deriv.","n-alkene",994885
34,"L horizon","Aliphatic deriv.","n-alkene",1089015
34,"L horizon","Aliphatic deriv.","n-alkene",1567672
34,"L horizon","Aliphatic deriv.","n-alkene",127388
34,"L horizon","Aliphatic deriv.","n-alkene",708158
34,"L horizon","Aliphatic deriv.","n-alkene",1510592
34,"L horizon","N-compound","Cyclo (Pro-Pro)",523882
34,"L horizon","N-compound","Cyclo (Leu-Pro)",128182
34,"L horizon","N-compound","Diketodipyrrole",271622
34,"L horizon","N-compound","Pyridine, 4-methyl-",141952
34,"L horizon","Phenol","4-vinyl-phenol",3906916
34,"L horizon","Phenol","Phenol",1101270
34,"L horizon","Phenol","Phenol, 3-methyl-",2799110
34,"L horizon","S-lignin","4-methyl-syringol",241958
34,"L horizon","S-lignin","4-vinyl-syringol",784860
34,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",259653
34,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",305926
34,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",272944
34,"L horizon","S-lignin","Syringyl acetone",108618
34,"L horizon","Others","Beta-Sitosterol",1786343
34,"L horizon","Others","Stigmast-4-en-3-one",142877
34,"L horizon","Others","Stigmastan-3,5-diene",1061647
34,"L horizon","Unknown","Unknown",109613969
34,"L horizon","Others","Gamma-Tocopherol",325449
34,"L horizon","Others","Vitamin E",507844
35,"L horizon","Aromatic deriv.","Benzaldehyde",83870
35,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",138539
35,"L horizon","Aromatic deriv.","Ethylbenzene",317639
35,"L horizon","Aromatic deriv.","Styrene",207043
35,"L horizon","Aromatic deriv.","Toluene",744363
35,"L horizon","Carbohydrate","2H-Furan-3-one",2186585
35,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",270163
35,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",949481
