"id","horizon","category","compound","peak_area"
6,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",405821
6,"F/H horizon","Others","Beta-Sitosterol",1105700
6,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",1074978
6,"F/H horizon","Others","Stigmastan-3,5-diene",1583165
6,"F/H horizon","Unknown","Unknown",108316521
6,"F/H horizon","Others","Gamma-Tocopherol",1082243
6,"F/H horizon","Others","Vitamin E",752621
7,"F/H horizon","Aromatic deriv.","P-Xylene",2665979
7,"F/H horizon","Aromatic deriv.","Toluene",2824793
7,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",3220291
7,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2886951
7,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",4267247
7,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",3472956
7,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",571052
7,"F/H horizon","Carbohydrate","2H-Furan-3-one",5550597
7,"F/H horizon","Carbohydrate","3-Furaldehyde",5565595
7,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",6498351
7,"F/H horizon","Carbohydrate","Acetic acid",13058776
7,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",12666972
7,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",9313752
7,"F/H horizon","Carbohydrate","Levoglucosan",165197784
7,"F/H horizon","Carbohydrate","Butyraldehyde",11899240
7,"F/H horizon","Carbohydrate","Dianhydrorhamnose",2914665
7,"F/H horizon","Carbohydrate","Levoglucosenone",2842188
7,"F/H horizon","Aliphatic deriv.","n-fatty acid",3746247
7,"F/H horizon","Aliphatic deriv.","n-fatty acid",592217
7,"F/H horizon","Aliphatic deriv.","n-fatty acid",560626
7,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",3658557
7,"F/H horizon","Others","Phytadiene1",470087
7,"F/H horizon","Others","Phytadiene2",1066913
7,"F/H horizon","Others","Phytadiene3",472797
7,"F/H horizon","Others","Prist-1-ene",1538112
7,"F/H horizon","CO2","Carbon dioxide",93457810
7,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",13042111
7,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",2235320
7,"F/H horizon","G-lignin","Creosol",11963277
7,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1340443
7,"F/H horizon","G-lignin","Eugenol",1820092
7,"F/H horizon","G-lignin","Phenol, 2-methoxy-",14673414
7,"F/H horizon","G-lignin","Trans-Isoeugenol",15593065
7,"F/H horizon","G-lignin","Vanillin",5190396
7,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",146905
7,"F/H horizon","Aliphatic deriv.","Ketone",615156
7,"F/H horizon","Aliphatic deriv.","Ketone",1636118
7,"F/H horizon","Aliphatic deriv.","Ketone",773686
7,"F/H horizon","Aliphatic deriv.","n-alkane",782458
7,"F/H horizon","Aliphatic deriv.","n-alkane",576317
7,"F/H horizon","Aliphatic deriv.","n-alkane",903577
7,"F/H horizon","Aliphatic deriv.","n-alkane",899148
7,"F/H horizon","Aliphatic deriv.","n-alkane",712358
7,"F/H horizon","Aliphatic deriv.","n-alkane",762880
7,"F/H horizon","Aliphatic deriv.","n-alkane",1216696
7,"F/H horizon","Aliphatic deriv.","n-alkane",2016972
7,"F/H horizon","Aliphatic deriv.","n-alkane",384945
7,"F/H horizon","Aliphatic deriv.","n-alkene",1067970
7,"F/H horizon","Aliphatic deriv.","n-alkene",1066054
7,"F/H horizon","Aliphatic deriv.","n-alkene",1969147
7,"F/H horizon","Aliphatic deriv.","n-alkene",819087
7,"F/H horizon","Aliphatic deriv.","n-alkene",1051392
7,"F/H horizon","Aliphatic deriv.","n-alkene",697430
7,"F/H horizon","Aliphatic deriv.","n-alkene",1877293
7,"F/H horizon","Aliphatic deriv.","n-alkene",1771661
7,"F/H horizon","Aliphatic deriv.","n-alkene",3025730
7,"F/H horizon","Aliphatic deriv.","n-alkene",385754
7,"F/H horizon","Aliphatic deriv.","n-alkene",3379771
7,"F/H horizon","N-compound","Cyclo (Pro-Pro)",841973
7,"F/H horizon","N-compound","Cyclo (Leu-Pro)",416782
7,"F/H horizon","N-compound","Cyclo (Pro-Val)",165695
7,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",2500776
7,"F/H horizon","N-compound","Pyrrole/Pyridine",1588444
7,"F/H horizon","Aliphatic deriv.","Other-aliphatics",227749
7,"F/H horizon","Phenol","P-Cresol",5506338
7,"F/H horizon","Phenol","Phenol",4263968
7,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",633167
7,"F/H horizon","Others","Beta-Sitosterol",2550471
7,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",2585960
7,"F/H horizon","Others","Stigmastan-3,5-diene",5585484
7,"F/H horizon","Unknown","Unknown",182173311
7,"F/H horizon","Others","Gamma-Tocopherol",791580
7,"F/H horizon","Others","Vitamin E",1158438
8,"F/H horizon","Aromatic deriv.","P-Xylene",2669092
8,"F/H horizon","Aromatic deriv.","Toluene",3405608
8,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",3169139
8,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",3261211
8,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",3855965
8,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",3823679
8,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",564194
8,"F/H horizon","Carbohydrate","2H-Furan-3-one",5860546
8,"F/H horizon","Carbohydrate","3-Furaldehyde",6675000
8,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5563574
8,"F/H horizon","Carbohydrate","Acetic acid",14940143
8,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",9109277
8,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",8413524
8,"F/H horizon","Carbohydrate","Levoglucosan",148864773
8,"F/H horizon","Carbohydrate","Butyraldehyde",13118301
8,"F/H horizon","Carbohydrate","Dianhydrorhamnose",3482040
8,"F/H horizon","Carbohydrate","Levoglucosenone",5203487
8,"F/H horizon","Aliphatic deriv.","n-fatty acid",1842752
8,"F/H horizon","Aliphatic deriv.","n-fatty acid",267112
8,"F/H horizon","Aliphatic deriv.","n-fatty acid",348517
8,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",2551464
8,"F/H horizon","Others","Phytadiene1",330806
8,"F/H horizon","Others","Phytadiene2",677917
8,"F/H horizon","Others","Phytadiene3",507895
8,"F/H horizon","Others","Prist-1-ene",1646759
8,"F/H horizon","CO2","Carbon dioxide",120682396
8,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",9135508
8,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",965932
8,"F/H horizon","G-lignin","Creosol",6108741
8,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1106806
8,"F/H horizon","G-lignin","Eugenol",1326277
8,"F/H horizon","G-lignin","Phenol, 2-methoxy-",8478061
8,"F/H horizon","G-lignin","Trans-Isoeugenol",19237288
8,"F/H horizon","G-lignin","Vanillin",2201538
8,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",155552
8,"F/H horizon","Aliphatic deriv.","Ketone",212598
8,"F/H horizon","Aliphatic deriv.","Ketone",579550
8,"F/H horizon","Aliphatic deriv.","Ketone",444040
8,"F/H horizon","Aliphatic deriv.","n-alkane",590988
8,"F/H horizon","Aliphatic deriv.","n-alkane",521594
8,"F/H horizon","Aliphatic deriv.","n-alkane",652883
8,"F/H horizon","Aliphatic deriv.","n-alkane",535641
8,"F/H horizon","Aliphatic deriv.","n-alkane",341520
8,"F/H horizon","Aliphatic deriv.","n-alkane",339130
8,"F/H horizon","Aliphatic deriv.","n-alkane",1019267
8,"F/H horizon","Aliphatic deriv.","n-alkane",1289371
8,"F/H horizon","Aliphatic deriv.","n-alkane",217925
8,"F/H horizon","Aliphatic deriv.","n-alkene",989877
8,"F/H horizon","Aliphatic deriv.","n-alkene",1376617
8,"F/H horizon","Aliphatic deriv.","n-alkene",1399378
8,"F/H horizon","Aliphatic deriv.","n-alkene",402476
8,"F/H horizon","Aliphatic deriv.","n-alkene",576880
8,"F/H horizon","Aliphatic deriv.","n-alkene",545441
8,"F/H horizon","Aliphatic deriv.","n-alkene",797474
8,"F/H horizon","Aliphatic deriv.","n-alkene",930010
8,"F/H horizon","Aliphatic deriv.","n-alkene",112508
8,"F/H horizon","Aliphatic deriv.","n-alkene",412655
8,"F/H horizon","Aliphatic deriv.","n-alkene",1347048
8,"F/H horizon","N-compound","Cyclo (Pro-Pro)",1567781
8,"F/H horizon","N-compound","Cyclo (Leu-Pro)",560255
8,"F/H horizon","N-compound","Cyclo (Pro-Val)",264162
8,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",3924122
8,"F/H horizon","N-compound","Pyrrole/Pyridine",1783960
8,"F/H horizon","Aliphatic deriv.","Other-aliphatics",72180
8,"F/H horizon","Phenol","P-Cresol",5146360
8,"F/H horizon","Phenol","Phenol",3713802
8,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",666196
8,"F/H horizon","Others","Beta-Sitosterol",3845827
8,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",2041831
8,"F/H horizon","Others","Stigmastan-3,5-diene",3568693
8,"F/H horizon","Unknown","Unknown",159523336
8,"F/H horizon","Others","Gamma-Tocopherol",1012701
8,"F/H horizon","Others","Vitamin E",1525249
9,"F/H horizon","Aromatic deriv.","P-Xylene",2048841
9,"F/H horizon","Aromatic deriv.","Toluene",2221614
9,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2577692
9,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2314814
9,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",4201313
9,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",3008586
9,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",445692
9,"F/H horizon","Carbohydrate","2H-Furan-3-one",3434119
9,"F/H horizon","Carbohydrate","3-Furaldehyde",4560912
9,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",8620638
9,"F/H horizon","Carbohydrate","Acetic acid",17545507
9,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",12398411
9,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",7369614
9,"F/H horizon","Carbohydrate","Levoglucosan",154399388
9,"F/H horizon","Carbohydrate","Butyraldehyde",14753935
9,"F/H horizon","Carbohydrate","Dianhydrorhamnose",3339769
9,"F/H horizon","Carbohydrate","Levoglucosenone",3215798
9,"F/H horizon","Aliphatic deriv.","n-fatty acid",1123847
9,"F/H horizon","Aliphatic deriv.","n-fatty acid",131479
9,"F/H horizon","Aliphatic deriv.","n-fatty acid",162801
9,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",830664
9,"F/H horizon","Others","Phytadiene1",399069
9,"F/H horizon","Others","Phytadiene2",591947
9,"F/H horizon","Others","Phytadiene3",426620
9,"F/H horizon","Others","Prist-1-ene",1867268
9,"F/H horizon","CO2","Carbon dioxide",99142735
9,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",10561782
9,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1246532
9,"F/H horizon","G-lignin","Creosol",7893723
9,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1723955
9,"F/H horizon","G-lignin","Eugenol",1903850
9,"F/H horizon","G-lignin","Phenol, 2-methoxy-",9188802
9,"F/H horizon","G-lignin","Trans-Isoeugenol",18902801
9,"F/H horizon","G-lignin","Vanillin",3158775
9,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",143419
9,"F/H horizon","Aliphatic deriv.","Ketone",263983
9,"F/H horizon","Aliphatic deriv.","Ketone",1061595
9,"F/H horizon","Aliphatic deriv.","Ketone",1330159
9,"F/H horizon","Aliphatic deriv.","n-alkane",677555
9,"F/H horizon","Aliphatic deriv.","n-alkane",524604
9,"F/H horizon","Aliphatic deriv.","n-alkane",768127
9,"F/H horizon","Aliphatic deriv.","n-alkane",596212
9,"F/H horizon","Aliphatic deriv.","n-alkane",450813
9,"F/H horizon","Aliphatic deriv.","n-alkane",437098
9,"F/H horizon","Aliphatic deriv.","n-alkane",2096361
9,"F/H horizon","Aliphatic deriv.","n-alkane",3409316
9,"F/H horizon","Aliphatic deriv.","n-alkane",453678
9,"F/H horizon","Aliphatic deriv.","n-alkene",1171362
9,"F/H horizon","Aliphatic deriv.","n-alkene",1748830
9,"F/H horizon","Aliphatic deriv.","n-alkene",1987945
9,"F/H horizon","Aliphatic deriv.","n-alkene",559979
9,"F/H horizon","Aliphatic deriv.","n-alkene",1083175
9,"F/H horizon","Aliphatic deriv.","n-alkene",834718
9,"F/H horizon","Aliphatic deriv.","n-alkene",1317569
9,"F/H horizon","Aliphatic deriv.","n-alkene",1485739
9,"F/H horizon","Aliphatic deriv.","n-alkene",257546
9,"F/H horizon","Aliphatic deriv.","n-alkene",401941
9,"F/H horizon","Aliphatic deriv.","n-alkene",2138054
9,"F/H horizon","N-compound","Cyclo (Pro-Pro)",937389
9,"F/H horizon","N-compound","Cyclo (Leu-Pro)",421680
9,"F/H horizon","N-compound","Cyclo (Pro-Val)",215195
9,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",4703181
9,"F/H horizon","N-compound","Pyrrole/Pyridine",2047248
9,"F/H horizon","Aliphatic deriv.","Other-aliphatics",153821
9,"F/H horizon","Phenol","P-Cresol",4674368
9,"F/H horizon","Phenol","Phenol",3693246
9,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",975646
9,"F/H horizon","Others","Beta-Sitosterol",3742746
9,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",1160613
9,"F/H horizon","Others","Stigmastan-3,5-diene",2664108
9,"F/H horizon","Unknown","Unknown",145582165
9,"F/H horizon","Others","Gamma-Tocopherol",931826
9,"F/H horizon","Others","Vitamin E",1120710
10,"F/H horizon","Aromatic deriv.","P-Xylene",2013214
10,"F/H horizon","Aromatic deriv.","Toluene",2474033
10,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",1895925
10,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1040897
10,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1675103
10,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1625704
10,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",375832
10,"F/H horizon","Carbohydrate","2H-Furan-3-one",2254686
10,"F/H horizon","Carbohydrate","3-Furaldehyde",2072199
10,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",3122090
10,"F/H horizon","Carbohydrate","Acetic acid",8139180
10,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",5142125
10,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",6143008
10,"F/H horizon","Carbohydrate","Levoglucosan",67958329
10,"F/H horizon","Carbohydrate","Butyraldehyde",8899162
10,"F/H horizon","Carbohydrate","Dianhydrorhamnose",1772862
10,"F/H horizon","Carbohydrate","Levoglucosenone",1458116
10,"F/H horizon","Aliphatic deriv.","n-fatty acid",1030994
10,"F/H horizon","Aliphatic deriv.","n-fatty acid",103324
10,"F/H horizon","Aliphatic deriv.","n-fatty acid",61371
10,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",411666
10,"F/H horizon","Others","Phytadiene1",327306
10,"F/H horizon","Others","Phytadiene2",526465
10,"F/H horizon","Others","Phytadiene3",277793
10,"F/H horizon","Others","Prist-1-ene",1217161
10,"F/H horizon","CO2","Carbon dioxide",89443758
10,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",7780922
10,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1305083
10,"F/H horizon","G-lignin","Creosol",5896787
10,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",785626
10,"F/H horizon","G-lignin","Eugenol",1258222
10,"F/H horizon","G-lignin","Phenol, 2-methoxy-",8257939
10,"F/H horizon","G-lignin","Trans-Isoeugenol",10694852
10,"F/H horizon","G-lignin","Vanillin",2337266
10,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",192012
10,"F/H horizon","Aliphatic deriv.","Ketone",285396
10,"F/H horizon","Aliphatic deriv.","Ketone",619487
10,"F/H horizon","Aliphatic deriv.","Ketone",740358
10,"F/H horizon","Aliphatic deriv.","n-alkane",446512
10,"F/H horizon","Aliphatic deriv.","n-alkane",503258
10,"F/H horizon","Aliphatic deriv.","n-alkane",623072
10,"F/H horizon","Aliphatic deriv.","n-alkane",481662
10,"F/H horizon","Aliphatic deriv.","n-alkane",318133
10,"F/H horizon","Aliphatic deriv.","n-alkane",311388
10,"F/H horizon","Aliphatic deriv.","n-alkane",1023114
10,"F/H horizon","Aliphatic deriv.","n-alkane",1275365
10,"F/H horizon","Aliphatic deriv.","n-alkane",201605
10,"F/H horizon","Aliphatic deriv.","n-alkene",444905
10,"F/H horizon","Aliphatic deriv.","n-alkene",741355
10,"F/H horizon","Aliphatic deriv.","n-alkene",1240868
10,"F/H horizon","Aliphatic deriv.","n-alkene",388402
10,"F/H horizon","Aliphatic deriv.","n-alkene",545062
10,"F/H horizon","Aliphatic deriv.","n-alkene",660898
10,"F/H horizon","Aliphatic deriv.","n-alkene",937347
10,"F/H horizon","Aliphatic deriv.","n-alkene",843422
10,"F/H horizon","Aliphatic deriv.","n-alkene",1052416
10,"F/H horizon","Aliphatic deriv.","n-alkene",270561
10,"F/H horizon","Aliphatic deriv.","n-alkene",1459999
10,"F/H horizon","N-compound","Cyclo (Pro-Pro)",768232
10,"F/H horizon","N-compound","Cyclo (Leu-Pro)",292269
10,"F/H horizon","N-compound","Cyclo (Pro-Val)",187221
10,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",3125038
10,"F/H horizon","N-compound","Pyrrole/Pyridine",1211016
10,"F/H horizon","Aliphatic deriv.","Other-aliphatics",113979
10,"F/H horizon","Phenol","P-Cresol",3996229
10,"F/H horizon","Phenol","Phenol",2676766
10,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",462175
10,"F/H horizon","Others","Beta-Sitosterol",3091966
10,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",2017923
10,"F/H horizon","Others","Stigmastan-3,5-diene",3368240
10,"F/H horizon","Unknown","Unknown",111605148
10,"F/H horizon","Others","Gamma-Tocopherol",522372
10,"F/H horizon","Others","Vitamin E",789602
11,"F/H horizon","Aromatic deriv.","P-Xylene",2299862
11,"F/H horizon","Aromatic deriv.","Toluene",2806837
11,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2303455
11,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1814908
11,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",2759278
11,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2631591
11,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",413265
11,"F/H horizon","Carbohydrate","2H-Furan-3-one",3384663
11,"F/H horizon","Carbohydrate","3-Furaldehyde",3989641
11,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5591662
11,"F/H horizon","Carbohydrate","Acetic acid",10129804
11,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",6444576
11,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",6186483
11,"F/H horizon","Carbohydrate","Levoglucosan",94186476
11,"F/H horizon","Carbohydrate","Butyraldehyde",11179529
11,"F/H horizon","Carbohydrate","Dianhydrorhamnose",2482856
11,"F/H horizon","Carbohydrate","Levoglucosenone",2193397
11,"F/H horizon","Aliphatic deriv.","n-fatty acid",1386224
11,"F/H horizon","Aliphatic deriv.","n-fatty acid",104698
11,"F/H horizon","Aliphatic deriv.","n-fatty acid",73927
11,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",673192
11,"F/H horizon","Others","Phytadiene1",476478
11,"F/H horizon","Others","Phytadiene2",496543
11,"F/H horizon","Others","Phytadiene3",421703
11,"F/H horizon","Others","Prist-1-ene",1265000
11,"F/H horizon","CO2","Carbon dioxide",91576224
11,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",12421272
11,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",2216289
11,"F/H horizon","G-lignin","Creosol",10463724
11,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1434085
11,"F/H horizon","G-lignin","Eugenol",2185182
11,"F/H horizon","G-lignin","Phenol, 2-methoxy-",14078555
11,"F/H horizon","G-lignin","Trans-Isoeugenol",17161099
11,"F/H horizon","G-lignin","Vanillin",5737169
11,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",270907
11,"F/H horizon","Aliphatic deriv.","Ketone",73986
11,"F/H horizon","Aliphatic deriv.","Ketone",498622
11,"F/H horizon","Aliphatic deriv.","Ketone",431191
11,"F/H horizon","Aliphatic deriv.","n-alkane",387917
11,"F/H horizon","Aliphatic deriv.","n-alkane",363721
11,"F/H horizon","Aliphatic deriv.","n-alkane",613890
11,"F/H horizon","Aliphatic deriv.","n-alkane",448939
11,"F/H horizon","Aliphatic deriv.","n-alkane",386373
11,"F/H horizon","Aliphatic deriv.","n-alkane",761230
11,"F/H horizon","Aliphatic deriv.","n-alkane",635494
11,"F/H horizon","Aliphatic deriv.","n-alkane",920181
11,"F/H horizon","Aliphatic deriv.","n-alkane",171529
11,"F/H horizon","Aliphatic deriv.","n-alkene",950738
11,"F/H horizon","Aliphatic deriv.","n-alkene",554099
11,"F/H horizon","Aliphatic deriv.","n-alkene",1148463
11,"F/H horizon","Aliphatic deriv.","n-alkene",487440
11,"F/H horizon","Aliphatic deriv.","n-alkene",486448
11,"F/H horizon","Aliphatic deriv.","n-alkene",471497
11,"F/H horizon","Aliphatic deriv.","n-alkene",720333
11,"F/H horizon","Aliphatic deriv.","n-alkene",671753
11,"F/H horizon","Aliphatic deriv.","n-alkene",142312
11,"F/H horizon","Aliphatic deriv.","n-alkene",278888
11,"F/H horizon","Aliphatic deriv.","n-alkene",1162691
11,"F/H horizon","N-compound","Cyclo (Pro-Pro)",779047
11,"F/H horizon","N-compound","Cyclo (Leu-Pro)",368863
11,"F/H horizon","N-compound","Cyclo (Pro-Val)",180290
11,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",1867200
11,"F/H horizon","N-compound","Pyrrole/Pyridine",1676492
11,"F/H horizon","Aliphatic deriv.","Other-aliphatics",75135
11,"F/H horizon","Phenol","P-Cresol",4676515
11,"F/H horizon","Phenol","Phenol",3266396
